llavemod,llaveviv,llavehog,cve_ent,cvegeo,edad,sexo,sexo_label,escolaridad,cond_disc,cond_disc_label,cond_aee,trab_no_rem_cuid_hog,cuid_esp_int_hog_sin_cp,cuid_int_0a5_sin_cp,cuid_int_6a14_sin_cp,cuid_int_15a59,cuid_int_60mas_sin_cp,trab_merc_pv,bus_trab,fac_per,realiza_cuidado_hogar,realiza_cuidado_especial,realiza_cuidado_0a5,realiza_cuidado_6a14,realiza_cuidado_15a59,realiza_cuidado_60mas,realiza_trabajo_mercado,busca_trabajo
91416203101.0,91416203,914162031,9,9,63,2,Mujer,2.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4416,0,0,0,0,0,0,0,0
90253501105.0,90253501,902535011,9,9,20,2,Mujer,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,4037,0,0,0,0,0,0,1,0
90253501106.0,90253501,902535011,9,9,18,2,Mujer,3.0,2,No tiene discapacidad,4,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4033,1,0,0,0,1,0,0,0
90253502101.0,90253502,902535021,9,9,62,1,Hombre,2.0,2,No tiene discapacidad,1,7.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,3997,1,1,0,0,0,0,1,0
90253502102.0,90253502,902535021,9,9,59,2,Mujer,2.0,1,Sí tiene discapacidad,1,1.16666666666666,0.0,0.0,0.0,1.0,0.16666666666666,10.0,0.0,3924,1,0,0,0,1,1,1,0
90253502103.0,90253502,902535021,9,9,30,1,Hombre,5.0,2,No tiene discapacidad,1,1.5,0.0,0.0,0.0,0.0,1.5,70.0,0.0,4084,1,0,0,0,0,1,1,0
90253503101.0,90253503,902535031,9,9,40,1,Hombre,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,4095,0,0,0,0,0,0,1,0
90258001101.0,90258001,902580011,9,9,53,1,Hombre,2.0,2,No tiene discapacidad,1,17.66666666666666,0.0,0.0,8.83333333333333,8.83333333333333,0.0,34.0,0.0,3888,1,0,0,1,1,0,1,0
91364303101.0,91364303,913643031,9,9,67,2,Mujer,2.0,2,No tiene discapacidad,5,18.66666666666666,18.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4277,1,1,0,0,0,0,0,0
91364303102.0,91364303,913643031,9,9,45,2,Mujer,2.0,2,No tiene discapacidad,1,7.83333333333333,7.83333333333333,0.0,0.0,0.0,0.0,6.0,0.0,4239,1,1,0,0,0,0,1,0
91364303103.0,91364303,913643031,9,9,46,1,Hombre,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,80.13333333333333,0.0,4335,0,0,0,0,0,0,1,0
91364303104.0,91364303,913643031,9,9,14,1,Hombre,2.0,2,No tiene discapacidad,4,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4325,1,0,0,0,1,0,0,0
91364304101.0,91364304,913643041,9,9,69,2,Mujer,2.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4277,0,0,0,0,0,0,0,0
91364304102.0,91364304,913643041,9,9,35,2,Mujer,2.0,2,No tiene discapacidad,1,7.5,0.0,0.0,7.5,0.0,0.0,50.0,0.0,4247,1,0,0,1,0,0,1,0
91364304103.0,91364304,913643041,9,9,13,2,Mujer,2.0,2,No tiene discapacidad,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4298,0,0,0,0,0,0,0,0
90179703103.0,90179703,901797031,9,9,24,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,3319,0,0,0,0,0,0,1,0
90179703104.0,90179703,901797031,9,9,17,1,Hombre,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,3293,0,0,0,0,0,0,1,0
90179704101.0,90179704,901797041,9,9,60,1,Hombre,4.0,2,No tiene discapacidad,1,8.0,0.0,0.0,0.0,0.0,8.0,90.0,0.0,3252,1,0,0,0,0,1,1,0
90179704102.0,90179704,901797041,9,9,60,1,Hombre,5.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3252,0,0,0,0,0,0,1,0
90179705101.0,90179705,901797051,9,9,21,2,Mujer,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3284,0,0,0,0,0,0,1,0
90198701101.0,90198701,901987011,9,9,52,1,Hombre,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,3037,0,0,0,0,0,0,1,0
90198702101.0,90198702,901987021,9,9,54,1,Hombre,3.0,2,No tiene discapacidad,1,0.16666666666666,0.0,0.0,0.0,0.16666666666666,0.0,48.0,0.0,3037,1,0,0,0,1,0,1,0
90594103103.0,90594103,905941031,9,9,74,2,Mujer,2.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3134,0,0,0,0,0,0,0,0
90594103104.0,90594103,905941031,9,9,53,2,Mujer,4.0,2,No tiene discapacidad,5,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,3108,1,0,0,1,0,0,0,0
90594103105.0,90594103,905941031,9,9,33,1,Hombre,3.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.66666666666666,0.33333333333333,0.0,48.0,0.0,3183,1,0,0,1,1,0,1,0
90594103106.0,90594103,905941031,9,9,19,1,Hombre,3.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3154,0,0,0,0,0,0,0,0
90594103107.0,90594103,905941031,9,9,14,2,Mujer,2.0,2,No tiene discapacidad,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3126,0,0,0,0,0,0,0,0
90594104101.0,90594104,905941041,9,9,66,2,Mujer,4.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111,0,0,0,0,0,0,0,0
90594104102.0,90594104,905941041,9,9,36,2,Mujer,5.0,2,No tiene discapacidad,1,3.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,3089,1,0,0,0,0,1,1,0
90258001102.0,90258001,902580011,9,9,48,2,Mujer,4.0,2,No tiene discapacidad,1,7.66666666666666,0.0,0.0,7.66666666666666,0.0,0.0,40.0,0.0,3820,1,0,0,1,0,0,1,0
90258001103.0,90258001,902580011,9,9,14,1,Hombre,2.0,2,No tiene discapacidad,4,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3898,1,0,0,1,1,0,0,0
90258001104.0,90258001,902580011,9,9,12,1,Hombre,2.0,1,Sí tiene discapacidad,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3898,0,0,0,0,0,0,0,0
90258002101.0,90258002,902580021,9,9,18,2,Mujer,3.0,2,No tiene discapacidad,4,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3894,1,0,0,0,1,0,0,0
90258002102.0,90258002,902580021,9,9,49,2,Mujer,4.0,2,No tiene discapacidad,1,0.41666666666666,0.0,0.0,0.0,0.41666666666666,0.0,50.0,0.0,3820,1,0,0,0,1,0,1,0
90258003101.0,90258003,902580031,9,9,98,2,Mujer,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4409,0,0,0,0,0,0,0,0
91191102102.0,91191102,911911021,9,9,48,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,3978,0,0,0,0,0,0,1,0
91364304104.0,91364304,913643041,9,9,12,2,Mujer,2.0,2,No tiene discapacidad,4,20.58333333333333,0.0,0.0,19.41666666666666,0.0,1.16666666666666,0.0,0.0,4298,1,0,0,1,0,1,0,0
91364305101.0,91364305,913643051,9,9,63,1,Hombre,3.0,1,Sí tiene discapacidad,1,10.0,9.0,0.0,0.0,1.0,0.0,36.0,0.0,4283,1,1,0,0,1,0,1,0
91364305102.0,91364305,913643051,9,9,63,2,Mujer,2.0,1,Sí tiene discapacidad,5,15.51666666666666,15.51666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4241,1,1,0,0,0,0,0,0
91364305103.0,91364305,913643051,9,9,36,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,4309,0,0,0,0,0,0,1,0
91364305104.0,91364305,913643051,9,9,37,2,Mujer,1.0,1,Sí tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4247,0,0,0,0,0,0,0,0
90561501101.0,90561501,905615011,9,9,90,2,Mujer,2.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5101,0,0,0,0,0,0,0,0
90561502101.0,90561502,905615021,9,9,25,1,Hombre,4.0,2,No tiene discapacidad,1,0.5,0.0,0.0,0.0,0.5,0.0,68.0,0.0,4334,1,0,0,0,1,0,1,0
90198702102.0,90198702,901987021,9,9,54,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3008,0,0,0,0,0,0,1,0
90198702103.0,90198702,901987021,9,9,21,1,Hombre,3.0,2,No tiene discapacidad,1,1.33333333333333,0.0,0.0,0.0,1.33333333333333,0.0,36.0,0.0,3077,1,0,0,0,1,0,1,0
90198703101.0,90198703,901987031,9,9,82,2,Mujer,2.0,2,No tiene discapacidad,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3111,1,0,0,0,1,0,0,0
90198703102.0,90198703,901987031,9,9,56,2,Mujer,3.0,2,No tiene discapacidad,5,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2960,1,0,0,0,1,0,0,0
90198703103.0,90198703,901987031,9,9,65,1,Hombre,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,3010,0,0,0,0,0,0,1,0
90198703104.0,90198703,901987031,9,9,20,2,Mujer,3.0,2,No tiene discapacidad,4,0.33333333333333,0.0,0.0,0.0,0.0,0.33333333333333,0.0,0.0,3045,1,0,0,0,0,1,0,0
90198704101.0,90198704,901987041,9,9,34,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3081,0,0,0,0,0,0,1,0
90594104103.0,90594104,905941041,9,9,17,1,Hombre,3.0,2,No tiene discapacidad,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3154,0,0,0,0,0,0,0,0
90594105101.0,90594105,905941051,9,9,88,1,Hombre,2.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3330,0,0,0,0,0,0,0,0
90594105102.0,90594105,905941051,9,9,65,2,Mujer,3.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111,0,0,0,0,0,0,0,0
90598901101.0,90598901,905989011,9,9,69,2,Mujer,4.0,2,No tiene discapacidad,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3477,0,0,0,0,0,0,0,0
90598901102.0,90598901,905989011,9,9,40,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,3568,0,0,0,0,0,0,1,0
90598901103.0,90598901,905989011,9,9,32,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3457,0,0,0,0,0,0,1,0
90598901104.0,90598901,905989011,9,9,30,1,Hombre,5.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,3558,0,0,0,0,0,0,1,0
91191102103.0,91191102,911911021,9,9,28,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4079,0,0,0,0,0,0,1,0
91191102104.0,91191102,911911021,9,9,22,2,Mujer,4.0,2,No tiene discapacidad,4,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4059,1,0,0,0,1,0,0,0
91191102105.0,91191102,911911021,9,9,18,2,Mujer,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,4055,0,0,0,0,0,0,1,0
91191103101.0,91191103,911911031,9,9,49,2,Mujer,4.0,2,No tiene discapacidad,1,7.0,0.0,0.0,0.0,0.0,7.0,35.0,0.0,3978,1,0,0,0,0,1,1,0
91191103102.0,91191103,911911031,9,9,80,2,Mujer,3.0,2,No tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4146,0,0,0,0,0,0,0,0
91191103103.0,91191103,911911031,9,9,20,2,Mujer,4.0,2,No tiene discapacidad,4,8.16666666666666,0.0,0.0,0.0,5.0,3.16666666666666,0.0,0.0,4059,1,0,0,0,1,1,0,0
91191103104.0,91191103,911911031,9,9,18,2,Mujer,3.0,2,No tiene discapacidad,4,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4055,1,0,0,0,0,1,0,0
90561502102.0,90561502,905615021,9,9,47,2,Mujer,2.0,2,No tiene discapacidad,5,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4226,1,0,0,0,0,1,0,0
90561502103.0,90561502,905615021,9,9,61,2,Mujer,2.0,2,No tiene discapacidad,3,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4228,1,0,0,0,1,0,0,0
90561503101.0,90561503,905615031,9,9,52,1,Hombre,3.0,2,No tiene discapacidad,1,5.0,0.0,0.0,0.0,5.0,0.0,36.0,0.0,4301,1,0,0,0,1,0,1,0
90561503102.0,90561503,905615031,9,9,53,2,Mujer,2.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4260,0,0,0,0,0,0,0,0
90561503103.0,90561503,905615031,9,9,27,2,Mujer,3.0,2,No tiene discapacidad,1,9.0,0.0,0.0,0.0,9.0,0.0,48.0,0.0,4262,1,0,0,0,1,0,1,0
90561503104.0,90561503,905615031,9,9,19,1,Hombre,2.0,2,No tiene discapacidad,1,3.0,0.0,0.0,0.0,3.0,0.0,41.0,0.0,4323,1,0,0,0,1,0,1,0
90561504101.0,90561504,905615041,9,9,62,1,Hombre,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,4270,0,0,0,0,0,0,1,0
90198705101.0,90198705,901987051,9,9,59,2,Mujer,2.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2960,0,0,0,0,0,0,0,0
90202501101.0,90202501,902025011,9,9,46,2,Mujer,4.0,2,No tiene discapacidad,1,10.0,0.0,0.0,7.5,2.5,0.0,40.0,0.0,3940,1,0,0,1,1,0,1,0
90202501102.0,90202501,902025011,9,9,22,1,Hombre,2.0,2,No tiene discapacidad,6,3.16666666666666,0.0,0.0,1.16666666666666,2.0,0.0,0.0,0.0,4062,1,0,0,1,1,0,0,0
90202501103.0,90202501,902025011,9,9,12,1,Hombre,2.0,2,No tiene discapacidad,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4020,0,0,0,0,0,0,0,0
90202502101.0,90202502,902025021,9,9,78,2,Mujer,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4006,0,0,0,0,0,0,1,0
90202503101.0,90202503,902025031,9,9,29,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3973,0,0,0,0,0,0,1,0
90202503102.0,90202503,902025031,9,9,30,1,Hombre,4.0,2,No tiene discapacidad,1,13.0,0.0,0.0,0.0,13.0,0.0,50.0,0.0,4067,1,0,0,0,1,0,1,0
90598902101.0,90598902,905989021,9,9,35,2,Mujer,2.0,2,No tiene discapacidad,1,44.83333333333333,0.0,39.5,5.33333333333333,0.0,0.0,14.0,0.0,3452,1,0,1,1,0,0,1,0
90598902102.0,90598902,905989021,9,9,12,2,Mujer,2.0,2,No tiene discapacidad,4,6.83333333333333,0.0,6.83333333333333,0.0,0.0,0.0,0.0,0.0,3494,1,0,1,0,0,0,0,0
90598903101.0,90598903,905989031,9,9,71,2,Mujer,2.0,2,No tiene discapacidad,1,6.0,0.0,0.0,0.0,6.0,0.0,40.0,0.0,3503,1,0,0,0,1,0,1,0
90598903102.0,90598903,905989031,9,9,50,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,3507,0,0,0,0,0,0,1,0
90598903103.0,90598903,905989031,9,9,44,1,Hombre,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,3568,0,0,0,0,0,0,1,0
90598903104.0,90598903,905989031,9,9,46,1,Hombre,3.0,2,No tiene discapacidad,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3524,0,0,0,0,0,0,0,1
90598903105.0,90598903,905989031,9,9,21,1,Hombre,3.0,2,No tiene discapacidad,6,0.66666666666666,0.0,0.0,0.0,0.66666666666666,0.0,0.0,0.0,3554,1,0,0,0,1,0,0,0
91191104101.0,91191104,911911041,9,9,44,2,Mujer,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3985,0,0,0,0,0,0,1,0
91191105101.0,91191105,911911051,9,9,43,1,Hombre,4.0,2,No tiene discapacidad,1,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4118,1,0,0,0,0,1,0,0
91191105102.0,91191105,911911051,9,9,75,1,Hombre,3.0,2,No tiene discapacidad,3,8.0,0.0,0.0,0.0,0.5,7.5,0.0,0.0,4115,1,0,0,0,1,1,0,0
91191105103.0,91191105,911911051,9,9,73,2,Mujer,3.0,1,Sí tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4044,0,0,0,0,0,0,0,0
91193602101.0,91193602,911936021,9,9,57,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3758,0,0,0,0,0,0,1,0
91193603101.0,91193603,911936031,9,9,57,1,Hombre,4.0,2,No tiene discapacidad,1,3.75,0.0,0.0,2.75,1.0,0.0,56.0,0.0,3866,1,0,0,1,1,0,1,0
91193603102.0,91193603,911936031,9,9,51,2,Mujer,3.0,2,No tiene discapacidad,1,27.5,0.0,0.0,26.0,1.5,0.0,45.0,0.0,3819,1,0,0,1,1,0,1,0
90561504102.0,90561504,905615041,9,9,65,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,4264,0,0,0,0,0,0,1,0
90561504103.0,90561504,905615041,9,9,75,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,4298,0,0,0,0,0,0,1,0
90561505101.0,90561505,905615051,9,9,67,1,Hombre,3.0,2,No tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4263,0,0,0,0,0,0,0,0
90561505102.0,90561505,905615051,9,9,62,2,Mujer,5.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4228,0,0,0,0,0,0,0,0
90579801101.0,90579801,905798011,9,9,75,2,Mujer,2.0,1,Sí tiene discapacidad,5,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3662,1,0,0,0,0,1,0,0
90579801102.0,90579801,905798011,9,9,74,2,Mujer,4.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3661,0,0,0,0,0,0,0,0
90579801103.0,90579801,905798011,9,9,73,2,Mujer,4.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3661,0,0,0,0,0,0,0,0
90635804101.0,90635804,906358041,9,9,75,2,Mujer,3.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3718,0,0,0,0,0,0,0,0
90635804102.0,90635804,906358041,9,9,50,1,Hombre,3.0,2,No tiene discapacidad,1,5.0,3.0,0.0,2.0,0.0,0.0,56.0,0.0,3720,1,1,0,1,0,0,1,0
90635804103.0,90635804,906358041,9,9,47,2,Mujer,4.0,2,No tiene discapacidad,1,30.33333333333333,7.83333333333333,0.0,22.5,0.0,0.0,55.0,0.0,3656,1,1,0,1,0,0,1,0
90635804104.0,90635804,906358041,9,9,13,1,Hombre,2.0,2,No tiene discapacidad,4,1.75,0.0,0.0,0.0,1.75,0.0,0.0,0.0,3730,1,0,0,0,1,0,0,0
90637401101.0,90637401,906374011,9,9,61,2,Mujer,3.0,2,No tiene discapacidad,1,3.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,3341,1,0,0,0,0,1,1,0
90637401102.0,90637401,906374011,9,9,65,1,Hombre,3.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3368,0,0,0,0,0,0,0,0
90637401103.0,90637401,906374011,9,9,64,2,Mujer,3.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3341,0,0,0,0,0,0,0,0
91230801104.0,91230801,912308011,9,9,24,2,Mujer,4.0,2,No tiene discapacidad,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136,0,0,0,0,0,0,0,0
91230801105.0,91230801,912308011,9,9,21,1,Hombre,4.0,2,No tiene discapacidad,4,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,3169,1,0,0,0,1,0,0,0
91230802101.0,91230802,912308021,9,9,75,1,Hombre,2.0,2,No tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3179,0,0,0,0,0,0,0,0
91230802102.0,91230802,912308021,9,9,69,2,Mujer,2.0,2,No tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3101,0,0,0,0,0,0,0,0
91230803101.0,91230803,912308031,9,9,24,1,Hombre,2.0,2,No tiene discapacidad,1,25.0,0.0,25.0,0.0,0.0,0.0,60.0,0.0,3169,1,0,1,0,0,0,1,0
91230803102.0,91230803,912308031,9,9,22,2,Mujer,3.0,2,No tiene discapacidad,5,34.66666666666666,0.0,34.66666666666666,0.0,0.0,0.0,0.0,0.0,3136,1,0,1,0,0,0,0,0
91230804101.0,91230804,912308041,9,9,63,2,Mujer,3.0,2,No tiene discapacidad,5,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3075,1,0,0,0,1,0,0,0
90637401104.0,90637401,906374011,9,9,60,2,Mujer,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,3341,0,0,0,0,0,0,1,0
90637402101.0,90637402,906374021,9,9,82,2,Mujer,2.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481,0,0,0,0,0,0,0,0
90637403101.0,90637403,906374031,9,9,60,1,Hombre,3.0,2,No tiene discapacidad,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3374,0,0,0,0,0,0,0,1
90637403102.0,90637403,906374031,9,9,56,2,Mujer,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3312,0,0,0,0,0,0,1,0
90637404101.0,90637404,906374041,9,9,63,1,Hombre,3.0,2,No tiene discapacidad,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3374,0,0,0,0,0,0,0,0
90637405101.0,90637405,906374051,9,9,63,2,Mujer,2.0,2,No tiene discapacidad,1,9.5,9.5,0.0,0.0,0.0,0.0,6.0,0.0,3341,1,1,0,0,0,0,1,0
90637405102.0,90637405,906374051,9,9,28,1,Hombre,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,3425,0,0,0,0,0,0,1,0
91230804102.0,91230804,912308041,9,9,42,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,3182,0,0,0,0,0,0,1,0
91230804103.0,91230804,912308041,9,9,38,2,Mujer,3.0,2,No tiene discapacidad,1,0.5,0.0,0.0,0.0,0.0,0.5,48.0,0.0,3079,1,0,0,0,0,1,1,0
91230804104.0,91230804,912308041,9,9,36,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,3124,0,0,0,0,0,0,1,0
91491505102.0,91491505,914915051,9,9,36,2,Mujer,3.0,2,No tiene discapacidad,1,10.0,0.0,0.0,6.5,3.5,0.0,58.0,0.0,3946,1,0,0,1,1,0,1,0
91491505103.0,91491505,914915051,9,9,15,1,Hombre,2.0,2,No tiene discapacidad,4,0.83333333333333,0.0,0.0,0.83333333333333,0.0,0.0,0.0,0.0,4029,1,0,0,1,0,0,0,0
91491505104.0,91491505,914915051,9,9,12,2,Mujer,2.0,2,No tiene discapacidad,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3994,0,0,0,0,0,0,0,0
91496501101.0,91496501,914965011,9,9,66,1,Hombre,4.0,2,No tiene discapacidad,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951,0,0,0,0,0,0,0,0
91499002103.0,91499002,914990021,9,9,25,1,Hombre,3.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,4427,0,0,0,0,0,0,1,0
91499002104.0,91499002,914990021,9,9,17,1,Hombre,3.0,2,No tiene discapacidad,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4416,0,0,0,0,0,0,0,0
91499003101.0,91499003,914990031,9,9,39,1,Hombre,2.0,2,No tiene discapacidad,1,2.0,0.0,2.0,0.0,0.0,0.0,35.0,0.0,4387,1,0,1,0,0,0,1,0
91499003102.0,91499003,914990031,9,9,35,2,Mujer,1.0,2,No tiene discapacidad,1,23.0,0.0,23.0,0.0,0.0,0.0,40.0,0.0,4324,1,0,1,0,0,0,1,0
91499003103.0,91499003,914990031,9,9,17,2,Mujer,3.0,2,No tiene discapacidad,5,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4400,1,0,1,0,0,0,0,0
91499004101.0,91499004,914990041,9,9,33,2,Mujer,4.0,2,No tiene discapacidad,1,49.5,0.0,49.5,0.0,0.0,0.0,40.0,0.0,4330,1,0,1,0,0,0,1,0
91499005101.0,91499005,914990051,9,9,64,1,Hombre,2.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4361,0,0,0,0,0,0,1,0
91496501102.0,91496501,914965011,9,9,60,2,Mujer,3.0,2,No tiene discapacidad,5,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3918,1,0,0,0,0,1,0,0
91496501103.0,91496501,914965011,9,9,29,2,Mujer,4.0,2,No tiene discapacidad,1,9.0,0.0,0.0,0.0,0.0,9.0,40.0,0.0,3950,1,0,0,0,0,1,1,0
91496502101.0,91496502,914965021,9,9,63,1,Hombre,2.0,2,No tiene discapacidad,1,5.0,0.0,5.0,0.0,0.0,0.0,46.0,0.0,3957,1,0,1,0,0,0,1,0
91496502102.0,91496502,914965021,9,9,62,2,Mujer,3.0,2,No tiene discapacidad,1,10.0,0.0,10.0,0.0,0.0,0.0,40.0,0.0,3918,1,0,1,0,0,0,1,0
91496502103.0,91496502,914965021,9,9,27,1,Hombre,4.0,2,No tiene discapacidad,1,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,4017,0,0,0,0,0,0,1,0
