llavemod,llaveviv,llavehog,cve_ent,cvegeo,edad,sexo,sexo_label,escolaridad,cond_disc,cond_disc_label,cond_aee,trab_no_rem_cuid_hog,cuid_esp_int_hog_sin_cp,cuid_int_0a5_sin_cp,cuid_int_6a14_sin_cp,cuid_int_15a59,cuid_int_60mas_sin_cp,trab_merc_pv,bus_trab,fac_per,realiza_cuidado_hogar,realiza_cuidado_especial,realiza_cuidado_0a5,realiza_cuidado_6a14,realiza_cuidado_15a59,realiza_cuidado_60mas,realiza_trabajo_mercado,busca_trabajo,es_cuidador,horas_cuidado,horas_trabajo,participa_laboral,combina_cuidado_trabajo
90049402105.0,90049402,900494021,9,9,22,2,Mujer,2.0,1,Sí tiene discapacidad,4,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4160,1,0,0,0,1,0,0,0,1,2.0,0.0,0,0
90049403102.0,90049403,900494031,9,9,54,1,Hombre,3.0,2,No tiene discapacidad,1,3.25,0.0,0.0,0.0,3.25,0.0,40.0,0.0,4149,1,0,0,0,1,0,1,0,1,3.25,40.0,1,1
90049403103.0,90049403,900494031,9,9,22,1,Hombre,4.0,1,Sí tiene discapacidad,4,0.11666666666666,0.0,0.0,0.0,0.11666666666666,0.0,0.0,0.0,4203,1,0,0,0,1,0,0,0,1,0.11666666666666,0.0,0,0
90429003101.0,90429003,904290031,9,9,57,1,Hombre,3.0,2,No tiene discapacidad,3,3.66666666666666,0.0,0.0,0.0,3.66666666666666,0.0,0.0,0.0,3266,1,0,0,0,1,0,0,0,1,3.66666666666666,0.0,0,0
90429003102.0,90429003,904290031,9,9,27,1,Hombre,3.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,3283,1,0,0,0,1,0,1,0,1,1.0,48.0,1,1
90429003103.0,90429003,904290031,9,9,18,1,Hombre,3.0,2,No tiene discapacidad,4,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3275,1,0,0,0,1,0,0,0,1,2.0,0.0,0,0
90429003104.0,90429003,904290031,9,9,24,2,Mujer,4.0,2,No tiene discapacidad,4,3.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,3266,1,0,0,0,1,0,0,0,1,3.5,0.0,0,0
90429004101.0,90429004,904290041,9,9,48,2,Mujer,4.0,2,No tiene discapacidad,3,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3201,1,0,0,0,1,0,0,0,1,10.0,0.0,0,0
90429004102.0,90429004,904290041,9,9,17,2,Mujer,3.0,2,No tiene discapacidad,4,0.33333333333333,0.0,0.0,0.0,0.33333333333333,0.0,0.0,0.0,3263,1,0,0,0,1,0,0,0,1,0.33333333333333,0.0,0,0
90429005101.0,90429005,904290051,9,9,25,1,Hombre,2.0,2,No tiene discapacidad,1,19.66666666666666,0.0,14.0,1.66666666666666,4.0,0.0,48.0,0.0,3283,1,0,1,1,1,0,1,0,1,19.66666666666666,48.0,1,1
91317702103.0,91317702,913177021,9,9,32,2,Mujer,2.0,2,No tiene discapacidad,1,32.66666666666666,0.0,0.0,32.66666666666666,0.0,0.0,40.0,0.0,3285,1,0,0,1,0,0,1,0,1,32.66666666666666,40.0,1,1
91317704101.0,91317704,913177041,9,9,67,2,Mujer,4.0,2,No tiene discapacidad,1,14.0,0.0,0.0,0.0,7.0,7.0,55.0,0.0,3304,1,0,0,0,1,1,1,0,1,14.0,55.0,1,1
91317704102.0,91317704,913177041,9,9,62,2,Mujer,4.0,2,No tiene discapacidad,1,7.0,0.0,0.0,0.0,3.5,3.5,45.0,0.0,3276,1,0,0,0,1,1,1,0,1,7.0,45.0,1,1
91317704103.0,91317704,913177041,9,9,38,1,Hombre,4.0,2,No tiene discapacidad,1,4.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,3328,1,0,0,0,0,1,1,0,1,4.0,40.0,1,1
90359505101.0,90359505,903595051,9,9,55,2,Mujer,2.0,2,No tiene discapacidad,1,0.5,0.0,0.0,0.0,0.5,0.0,48.0,0.0,4436,1,0,0,0,1,0,1,0,1,0.5,48.0,1,1
90359505102.0,90359505,903595051,9,9,31,2,Mujer,3.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,4486,1,0,0,0,1,0,1,0,1,1.0,48.0,1,1
90384801102.0,90384801,903848011,9,9,59,1,Hombre,3.0,2,No tiene discapacidad,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4152,1,0,0,0,0,1,0,0,1,2.0,0.0,0,0
90384802101.0,90384802,903848021,9,9,49,1,Hombre,3.0,2,No tiene discapacidad,1,5.0,0.0,0.0,5.0,0.0,0.0,35.0,0.0,4161,1,0,0,1,0,0,1,0,1,5.0,35.0,1,1
90384802102.0,90384802,903848021,9,9,44,2,Mujer,2.0,2,No tiene discapacidad,1,26.0,0.0,0.0,26.0,0.0,0.0,77.0,0.0,4076,1,0,0,1,0,0,1,0,1,26.0,77.0,1,1
90049405101.0,90049405,900494051,9,9,27,1,Hombre,4.0,2,No tiene discapacidad,1,29.0,0.0,0.0,13.5,15.5,0.0,40.13333333333333,0.0,4181,1,0,0,1,1,0,1,0,1,29.0,40.13333333333333,1,1
90049405102.0,90049405,900494051,9,9,26,2,Mujer,3.0,2,No tiene discapacidad,5,14.5,0.0,0.0,7.5,7.0,0.0,0.0,0.0,4111,1,0,0,1,1,0,0,0,1,14.5,0.0,0,0
90061801101.0,90061801,900618011,9,9,37,2,Mujer,3.0,2,No tiene discapacidad,1,9.5,0.0,0.0,9.5,0.0,0.0,58.0,0.0,3459,1,0,0,1,0,0,1,0,1,9.5,58.0,1,1
90429005102.0,90429005,904290051,9,9,27,2,Mujer,2.0,2,No tiene discapacidad,5,42.58333333333333,0.0,35.25,7.33333333333333,0.0,0.0,0.0,0.0,3228,1,0,1,1,0,0,0,0,1,42.58333333333333,0.0,0,0
90439601101.0,90439601,904396011,9,9,47,1,Hombre,4.0,2,No tiene discapacidad,1,5.16666666666666,0.0,0.0,0.0,5.16666666666666,0.0,40.0,0.0,3803,1,0,0,0,1,0,1,0,1,5.16666666666666,40.0,1,1
90439601102.0,90439601,904396011,9,9,51,2,Mujer,4.0,2,No tiene discapacidad,1,4.0,0.0,0.0,0.0,4.0,0.0,48.0,0.0,3749,1,0,0,0,1,0,1,0,1,4.0,48.0,1,1
90439603101.0,90439603,904396031,9,9,64,2,Mujer,2.0,2,No tiene discapacidad,1,7.0,0.0,0.0,0.0,7.0,0.0,40.0,0.0,3721,1,0,0,0,1,0,1,0,1,7.0,40.0,1,1
90439603102.0,90439603,904396031,9,9,38,2,Mujer,3.0,2,No tiene discapacidad,1,14.0,0.0,0.0,0.0,14.0,0.0,56.0,0.0,3726,1,0,0,0,1,0,1,0,1,14.0,56.0,1,1
91116605101.0,91116605,911166051,9,9,60,2,Mujer,3.0,2,No tiene discapacidad,1,7.0,0.0,0.0,0.0,7.0,0.0,25.0,0.0,4045,1,0,0,0,1,0,1,0,1,7.0,25.0,1,1
91116605102.0,91116605,911166051,9,9,59,1,Hombre,4.0,2,No tiene discapacidad,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4126,1,0,0,0,0,1,0,0,1,1.0,0.0,0,0
91119102101.0,91119102,911191021,9,9,39,2,Mujer,5.0,2,No tiene discapacidad,1,58.0,0.0,58.0,0.0,0.0,0.0,52.0,0.0,3753,1,0,1,0,0,0,1,0,1,58.0,52.0,1,1
90384802103.0,90384802,903848021,9,9,21,1,Hombre,4.0,2,No tiene discapacidad,1,5.0,0.0,0.0,4.0,1.0,0.0,36.0,0.0,4196,1,0,0,1,1,0,1,0,1,5.0,36.0,1,1
90384802104.0,90384802,903848021,9,9,28,2,Mujer,4.0,2,No tiene discapacidad,1,0.25,0.0,0.0,0.0,0.25,0.0,42.0,0.0,4104,1,0,0,0,1,0,1,0,1,0.25,42.0,1,1
90384803102.0,90384803,903848031,9,9,33,2,Mujer,2.0,2,No tiene discapacidad,5,11.16666666666666,0.0,10.5,0.66666666666666,0.0,0.0,0.0,0.0,4082,1,0,1,1,0,0,0,0,1,11.16666666666666,0.0,0,0
90384804102.0,90384804,903848041,9,9,63,2,Mujer,2.0,2,No tiene discapacidad,5,14.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,4071,1,1,0,0,0,0,0,0,1,14.5,0.0,0,0
90384804103.0,90384804,903848041,9,9,33,2,Mujer,4.0,2,No tiene discapacidad,1,2.16666666666666,1.16666666666666,0.0,0.0,0.0,1.0,45.0,0.0,4082,1,1,0,0,0,1,1,0,1,2.16666666666666,45.0,1,1
90061802101.0,90061802,900618021,9,9,38,1,Hombre,4.0,2,No tiene discapacidad,1,2.0,0.0,0.0,0.0,2.0,0.0,50.0,0.0,3509,1,0,0,0,1,0,1,0,1,2.0,50.0,1,1
90061802102.0,90061802,900618021,9,9,38,2,Mujer,4.0,2,No tiene discapacidad,1,1.5,0.0,0.0,0.0,1.5,0.0,45.0,0.0,3459,1,0,0,0,1,0,1,0,1,1.5,45.0,1,1
90988304101.0,90988304,909883041,9,9,71,1,Hombre,3.0,1,Sí tiene discapacidad,1,2.0,1.5,0.0,0.0,0.5,0.0,15.0,0.0,3260,1,1,0,0,1,0,1,0,1,2.0,15.0,1,1
90988304102.0,90988304,909883041,9,9,68,2,Mujer,4.0,1,Sí tiene discapacidad,5,15.5,0.0,0.0,0.0,7.0,8.5,0.0,0.0,3277,1,0,0,0,1,1,0,0,1,15.5,0.0,0,0
90988304103.0,90988304,909883041,9,9,34,2,Mujer,5.0,2,No tiene discapacidad,1,21.16666666666666,10.0,0.0,0.0,0.0,11.16666666666666,56.0,0.0,3258,1,1,0,0,0,1,1,0,1,21.16666666666666,56.0,1,1
91019501101.0,91019501,910195011,9,9,62,1,Hombre,3.0,2,No tiene discapacidad,3,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4434,1,1,0,0,0,0,0,0,1,20.0,0.0,0,0
90439603104.0,90439603,904396031,9,9,16,2,Mujer,3.0,2,No tiene discapacidad,4,2.16666666666666,0.0,0.0,0.0,0.0,2.16666666666666,0.0,0.0,3791,1,0,0,0,0,1,0,0,1,2.16666666666666,0.0,0,0
90439603105.0,90439603,904396031,9,9,15,1,Hombre,2.0,2,No tiene discapacidad,4,0.16666666666666,0.0,0.0,0.0,0.0,0.16666666666666,0.0,0.0,3805,1,0,0,0,0,1,0,0,1,0.16666666666666,0.0,0,0
90439604101.0,90439604,904396041,9,9,39,2,Mujer,5.0,2,No tiene discapacidad,1,38.0,0.0,30.0,8.0,0.0,0.0,48.0,0.0,3726,1,0,1,1,0,0,1,0,1,38.0,48.0,1,1
90439605101.0,90439605,904396051,9,9,70,1,Hombre,3.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,3734,1,0,0,0,0,1,1,0,1,1.0,40.0,1,1
90439605102.0,90439605,904396051,9,9,66,2,Mujer,2.0,2,No tiene discapacidad,5,7.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,3753,1,0,0,0,1,1,0,0,1,7.0,0.0,0,0
90439605103.0,90439605,904396051,9,9,36,1,Hombre,2.0,2,No tiene discapacidad,1,1.5,0.0,0.0,0.0,0.0,1.5,70.0,0.0,3780,1,0,0,0,0,1,1,0,1,1.5,70.0,1,1
90473101101.0,90473101,904731011,9,9,61,1,Hombre,3.0,2,No tiene discapacidad,1,9.7,9.7,0.0,0.0,0.0,0.0,63.0,0.0,4009,1,1,0,0,0,0,1,0,1,9.7,63.0,1,1
91103904103.0,91103904,911039041,9,9,22,2,Mujer,4.0,2,No tiene discapacidad,4,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4567,1,0,0,0,1,0,0,0,1,2.0,0.0,0,0
91103905102.0,91103905,911039051,9,9,51,2,Mujer,2.0,2,No tiene discapacidad,1,2.5,0.0,0.0,0.0,2.5,0.0,40.0,0.0,4511,1,0,0,0,1,0,1,0,1,2.5,40.0,1,1
90384805101.0,90384805,903848051,9,9,31,1,Hombre,2.0,2,No tiene discapacidad,1,5.16666666666666,0.0,4.5,0.66666666666666,0.0,0.0,60.0,0.0,4201,1,0,1,1,0,0,1,0,1,5.16666666666666,60.0,1,1
90384805102.0,90384805,903848051,9,9,30,2,Mujer,3.0,2,No tiene discapacidad,5,29.5,0.0,22.66666666666666,6.83333333333333,0.0,0.0,0.0,0.0,4082,1,0,1,1,0,0,0,0,1,29.5,0.0,0,0
90396101101.0,90396101,903961011,9,9,27,1,Hombre,4.0,2,No tiene discapacidad,1,2.16666666666666,0.0,0.0,0.0,2.16666666666666,0.0,90.0,0.0,3715,1,0,0,0,1,0,1,0,1,2.16666666666666,90.0,1,1
90396101102.0,90396101,903961011,9,9,32,2,Mujer,4.0,2,No tiene discapacidad,1,2.5,0.0,0.0,0.0,2.5,0.0,48.0,0.0,3634,1,0,0,0,1,0,1,0,1,2.5,48.0,1,1
91019502101.0,91019502,910195021,9,9,55,1,Hombre,2.0,2,No tiene discapacidad,1,3.5,0.0,0.0,0.0,3.5,0.0,24.0,0.0,4478,1,0,0,0,1,0,1,0,1,3.5,24.0,1,1
91019502102.0,91019502,910195021,9,9,58,2,Mujer,2.0,2,No tiene discapacidad,1,0.16666666666666,0.0,0.0,0.0,0.16666666666666,0.0,16.0,0.0,4353,1,0,0,0,1,0,1,0,1,0.16666666666666,16.0,1,1
91019502103.0,91019502,910195021,9,9,30,1,Hombre,3.0,2,No tiene discapacidad,1,7.0,0.0,0.0,0.0,7.0,0.0,62.0,0.0,4531,1,0,0,0,1,0,1,0,1,7.0,62.0,1,1
90473101102.0,90473101,904731011,9,9,61,2,Mujer,2.0,1,Sí tiene discapacidad,5,5.66666666666666,0.0,0.0,0.0,0.0,5.66666666666666,0.0,0.0,3970,1,0,0,0,0,1,0,0,1,5.66666666666666,0.0,0,0
90473102101.0,90473102,904731021,9,9,55,1,Hombre,4.0,2,No tiene discapacidad,1,9.5,0.0,0.0,6.33333333333333,3.16666666666666,0.0,56.0,0.0,4049,1,0,0,1,1,0,1,0,1,9.5,56.0,1,1
90473102102.0,90473102,904731021,9,9,53,2,Mujer,3.0,2,No tiene discapacidad,5,22.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,4000,1,0,0,1,1,0,0,0,1,22.0,0.0,0,0
90473103101.0,90473103,904731031,9,9,58,2,Mujer,2.0,2,No tiene discapacidad,1,3.0,0.0,0.0,0.0,3.0,0.0,40.0,0.0,3936,1,0,0,0,1,0,1,0,1,3.0,40.0,1,1
90473103102.0,90473103,904731031,9,9,33,2,Mujer,3.0,2,No tiene discapacidad,1,17.33333333333333,0.0,0.0,13.16666666666666,4.16666666666666,0.0,40.0,0.0,3981,1,0,0,1,1,0,1,0,1,17.33333333333333,40.0,1,1
91116003101.0,91116003,911160031,9,9,64,1,Hombre,2.0,2,No tiene discapacidad,1,1.0,0.0,1.0,0.0,0.0,0.0,45.0,0.0,3630,1,0,1,0,0,0,1,0,1,1.0,45.0,1,1
91116003103.0,91116003,911160031,9,9,35,2,Mujer,4.0,2,No tiene discapacidad,1,29.33333333333333,0.0,21.83333333333333,7.5,0.0,0.0,38.0,0.0,3599,1,0,1,1,0,0,1,0,1,29.33333333333333,38.0,1,1
91116004101.0,91116004,911160041,9,9,51,2,Mujer,2.0,2,No tiene discapacidad,1,0.25,0.0,0.25,0.0,0.0,0.0,24.0,0.0,3622,1,0,1,0,0,0,1,0,1,0.25,24.0,1,1
91116004102.0,91116004,911160041,9,9,28,1,Hombre,3.0,2,No tiene discapacidad,1,19.25,0.0,11.75,0.0,7.5,0.0,90.0,0.0,3685,1,0,1,0,1,0,1,0,1,19.25,90.0,1,1
90419802101.0,90419802,904198021,9,9,76,1,Hombre,2.0,2,No tiene discapacidad,1,3.5,0.0,0.0,0.0,0.0,3.5,2.0,0.0,3284,1,0,0,0,0,1,1,0,1,3.5,2.0,1,1
91060001102.0,91060001,910600011,9,9,70,2,Mujer,4.0,2,No tiene discapacidad,3,5.25,5.25,0.0,0.0,0.0,0.0,0.0,0.0,4507,1,1,0,0,0,0,0,0,1,5.25,0.0,0,0
91060003101.0,91060003,910600031,9,9,28,1,Hombre,4.0,2,No tiene discapacidad,1,35.0,0.0,0.0,35.0,0.0,0.0,12.0,0.0,4547,1,0,0,1,0,0,1,0,1,35.0,12.0,1,1
91060003102.0,91060003,910600031,9,9,32,2,Mujer,5.0,2,No tiene discapacidad,1,20.0,0.0,0.0,20.0,0.0,0.0,48.0,0.0,4448,1,0,0,1,0,0,1,0,1,20.0,48.0,1,1
90088603101.0,90088603,900886031,9,9,48,1,Hombre,2.0,2,No tiene discapacidad,1,1.0,0.0,0.0,1.0,0.0,0.0,72.0,0.0,4185,1,0,0,1,0,0,1,0,1,1.0,72.0,1,1
90088603102.0,90088603,900886031,9,9,36,2,Mujer,3.0,2,No tiene discapacidad,5,8.16666666666666,0.0,0.0,8.16666666666666,0.0,0.0,0.0,0.0,4099,1,0,0,1,0,0,0,0,1,8.16666666666666,0.0,0,0
90088605102.0,90088605,900886051,9,9,24,1,Hombre,4.0,2,No tiene discapacidad,4,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4220,1,0,0,0,1,0,0,0,1,2.0,0.0,0,0
91116004103.0,91116004,911160041,9,9,26,2,Mujer,4.0,2,No tiene discapacidad,5,54.5,0.0,54.5,0.0,0.0,0.0,0.0,0.0,3623,1,0,1,0,0,0,0,0,1,54.5,0.0,0,0
91116004104.0,91116004,911160041,9,9,31,2,Mujer,3.0,2,No tiene discapacidad,1,16.5,0.0,0.0,5.0,11.5,0.0,48.0,0.0,3604,1,0,0,1,1,0,1,0,1,16.5,48.0,1,1
91116004105.0,91116004,911160041,9,9,17,1,Hombre,2.0,2,No tiene discapacidad,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3676,1,0,0,1,0,0,0,0,1,1.0,0.0,0,0
91116005101.0,91116005,911160051,9,9,50,1,Hombre,2.0,2,No tiene discapacidad,1,4.0,0.0,0.0,0.0,4.0,0.0,48.0,0.0,3657,1,0,0,0,1,0,1,0,1,4.0,48.0,1,1
91116005102.0,91116005,911160051,9,9,56,2,Mujer,2.0,2,No tiene discapacidad,1,1.5,0.0,0.0,1.5,0.0,0.0,40.0,0.0,3564,1,0,0,1,0,0,1,0,1,1.5,40.0,1,1
91116005103.0,91116005,911160051,9,9,33,1,Hombre,3.0,2,No tiene discapacidad,1,18.33333333333333,0.0,0.0,15.33333333333333,3.0,0.0,68.0,0.0,3709,1,0,0,1,1,0,1,0,1,18.33333333333333,68.0,1,1
91116005104.0,91116005,911160051,9,9,31,2,Mujer,3.0,2,No tiene discapacidad,1,17.0,0.0,0.0,17.0,0.0,0.0,40.0,0.0,3604,1,0,0,1,0,0,1,0,1,17.0,40.0,1,1
90419804102.0,90419804,904198041,9,9,52,2,Mujer,2.0,2,No tiene discapacidad,1,2.5,0.0,0.0,0.0,2.5,0.0,25.0,0.0,3200,1,0,0,0,1,0,1,0,1,2.5,25.0,1,1
90419804103.0,90419804,904198041,9,9,27,2,Mujer,4.0,2,No tiene discapacidad,1,1.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,3202,1,0,0,0,1,0,1,0,1,1.0,48.0,1,1
90061803102.0,90061803,900618031,9,9,52,2,Mujer,4.0,2,No tiene discapacidad,1,8.5,0.0,0.0,0.0,0.0,8.5,40.0,0.0,3480,1,0,0,0,0,1,1,0,1,8.5,40.0,1,1
90061804101.0,90061804,900618041,9,9,70,1,Hombre,2.0,2,No tiene discapacidad,3,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3466,1,0,0,0,0,1,0,0,1,2.0,0.0,0,0
91065502101.0,91065502,910655021,9,9,38,2,Mujer,4.0,2,No tiene discapacidad,5,79.66666666666666,0.0,56.33333333333333,22.5,0.0,0.83333333333333,0.0,0.0,4177,1,0,1,1,0,1,0,0,1,79.66666666666666,0.0,0,0
91065502102.0,91065502,910655021,9,9,65,2,Mujer,2.0,2,No tiene discapacidad,3,12.91666666666666,0.0,10.41666666666666,2.5,0.0,0.0,0.0,0.0,4207,1,0,1,1,0,0,0,0,1,12.91666666666666,0.0,0,0
91065504101.0,91065504,910655041,9,9,48,1,Hombre,2.0,2,No tiene discapacidad,1,2.0,0.0,0.0,2.0,0.0,0.0,44.0,0.0,4264,1,0,0,1,0,0,1,0,1,2.0,44.0,1,1
91065504102.0,91065504,910655041,9,9,44,2,Mujer,3.0,2,No tiene discapacidad,1,12.75,0.0,0.0,12.75,0.0,0.0,6.0,0.0,4177,1,0,0,1,0,0,1,0,1,12.75,6.0,1,1
91065505101.0,91065505,910655051,9,9,37,1,Hombre,3.0,2,No tiene discapacidad,1,11.83333333333333,0.0,0.0,8.83333333333333,3.0,0.0,40.0,0.0,4238,1,0,0,1,1,0,1,0,1,11.83333333333333,40.0,1,1
91065505102.0,91065505,910655051,9,9,35,2,Mujer,2.0,2,No tiene discapacidad,5,24.5,0.0,0.0,17.5,7.0,0.0,0.0,0.0,4177,1,0,0,1,1,0,0,0,1,24.5,0.0,0,0
90116102101.0,90116102,901161021,9,9,33,2,Mujer,5.0,2,No tiene discapacidad,1,14.0,0.0,0.0,14.0,0.0,0.0,42.0,0.0,4501,1,0,0,1,0,0,1,0,1,14.0,42.0,1,1
90116102102.0,90116102,901161021,9,9,35,1,Hombre,4.0,2,No tiene discapacidad,1,36.0,0.0,0.0,34.0,2.0,0.0,24.0,0.0,4561,1,0,0,1,1,0,1,0,1,36.0,24.0,1,1
90116103101.0,90116103,901161031,9,9,43,1,Hombre,4.0,2,No tiene discapacidad,1,92.5,0.0,70.5,0.0,22.0,0.0,48.0,0.0,4645,1,0,1,0,1,0,1,0,1,92.5,48.0,1,1
90116103102.0,90116103,901161031,9,9,40,2,Mujer,4.0,2,No tiene discapacidad,1,17.5,0.0,16.5,0.0,1.0,0.0,45.0,0.0,4495,1,0,1,0,1,0,1,0,1,17.5,45.0,1,1
90116103103.0,90116103,901161031,9,9,67,2,Mujer,3.0,2,No tiene discapacidad,5,3.83333333333333,0.0,3.83333333333333,0.0,0.0,0.0,0.0,0.0,4528,1,0,1,0,0,0,0,0,1,3.83333333333333,0.0,0,0
91116601101.0,91116601,911166011,9,9,44,1,Hombre,4.0,2,No tiene discapacidad,1,20.75,0.0,0.0,17.75,3.0,0.0,50.0,0.0,4186,1,0,0,1,1,0,1,0,1,20.75,50.0,1,1
91890302101.0,91890302,918903021,9,9,74,2,Mujer,2.0,2,No tiene discapacidad,1,8.83333333333333,8.83333333333333,0.0,0.0,0.0,0.0,6.0,0.0,4284,1,1,0,0,0,0,1,0,1,8.83333333333333,6.0,1,1
90061805101.0,90061805,900618051,9,9,32,1,Hombre,2.0,2,No tiene discapacidad,1,18.0,0.0,12.0,0.0,6.0,0.0,38.0,0.0,3565,1,0,1,0,1,0,1,0,1,18.0,38.0,1,1
90061805102.0,90061805,900618051,9,9,35,2,Mujer,3.0,2,No tiene discapacidad,1,60.5,0.0,55.5,0.0,5.0,0.0,36.0,0.0,3459,1,0,1,0,1,0,1,0,1,60.5,36.0,1,1
90065901102.0,90065901,900659011,9,9,67,2,Mujer,2.0,2,No tiene discapacidad,3,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,5009,1,0,0,0,0,1,0,0,1,2.5,0.0,0,0
90065902101.0,90065902,900659021,9,9,30,1,Hombre,4.0,2,No tiene discapacidad,1,11.5,0.0,10.5,0.0,1.0,0.0,46.0,0.0,5125,1,0,1,0,1,0,1,0,1,11.5,46.0,1,1
90065902102.0,90065902,900659021,9,9,29,2,Mujer,4.0,2,No tiene discapacidad,1,24.5,0.0,24.5,0.0,0.0,0.0,45.0,0.0,5006,1,0,1,0,0,0,1,0,1,24.5,45.0,1,1
90065902103.0,90065902,900659021,9,9,62,2,Mujer,4.0,2,No tiene discapacidad,5,56.5,0.0,56.5,0.0,0.0,0.0,0.0,0.0,4966,1,0,1,0,0,0,0,0,1,56.5,0.0,0,0
91076901101.0,91076901,910769011,9,9,49,1,Hombre,3.0,2,No tiene discapacidad,1,11.0,7.0,0.0,0.0,4.0,0.0,55.0,0.0,5068,1,1,0,0,1,0,1,0,1,11.0,55.0,1,1
91076901102.0,91076901,910769011,9,9,44,2,Mujer,4.0,2,No tiene discapacidad,1,3.0,0.0,0.0,0.0,3.0,0.0,45.0,0.0,4965,1,0,0,0,1,0,1,0,1,3.0,45.0,1,1
91076901104.0,91076901,910769011,9,9,18,2,Mujer,3.0,2,No tiene discapacidad,1,2.0,0.0,0.0,0.0,2.0,0.0,48.0,0.0,5052,1,0,0,0,1,0,1,0,1,2.0,48.0,1,1
91779702102.0,91779702,917797021,9,9,50,1,Hombre,4.0,2,No tiene discapacidad,1,4.75,0.0,0.0,0.0,4.75,0.0,48.0,0.0,4023,1,0,0,0,1,0,1,0,1,4.75,48.0,1,1
91779702103.0,91779702,917797021,9,9,38,1,Hombre,3.0,2,No tiene discapacidad,1,0.66666666666666,0.0,0.0,0.0,0.66666666666666,0.0,72.0,0.0,4017,1,0,0,0,1,0,1,0,1,0.66666666666666,72.0,1,1
90116104101.0,90116104,901161041,9,9,31,1,Hombre,3.0,2,No tiene discapacidad,1,47.5,0.0,0.0,47.0,0.5,0.0,64.0,0.0,4633,1,0,0,1,1,0,1,0,1,47.5,64.0,1,1
90116104102.0,90116104,901161041,9,9,33,2,Mujer,4.0,2,No tiene discapacidad,1,10.0,0.0,0.0,10.0,0.0,0.0,56.0,0.0,4501,1,0,0,1,0,0,1,0,1,10.0,56.0,1,1
90116105101.0,90116105,901161051,9,9,85,2,Mujer,5.0,2,No tiene discapacidad,3,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4992,1,0,0,0,0,1,0,0,1,6.0,0.0,0,0
91890303101.0,91890303,918903031,9,9,37,1,Hombre,4.0,2,No tiene discapacidad,1,16.38333333333333,0.0,0.0,12.75,3.63333333333333,0.0,56.0,0.0,4283,1,0,0,1,1,0,1,0,1,16.38333333333333,56.0,1,1
91890303102.0,91890303,918903031,9,9,31,2,Mujer,4.0,2,No tiene discapacidad,1,35.0,0.0,0.0,27.0,8.0,0.0,47.0,0.0,4227,1,0,0,1,1,0,1,0,1,35.0,47.0,1,1
91890304101.0,91890304,918903041,9,9,92,1,Hombre,2.0,2,No tiene discapacidad,3,19.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,4395,1,0,0,0,1,1,0,0,1,19.0,0.0,0,0
91890305101.0,91890305,918903051,9,9,66,2,Mujer,3.0,2,No tiene discapacidad,1,2.5,0.0,0.0,0.0,2.5,0.0,56.0,0.0,4251,1,0,0,0,1,0,1,0,1,2.5,56.0,1,1
90065904101.0,90065904,900659041,9,9,49,2,Mujer,3.0,2,No tiene discapacidad,1,6.0,0.0,3.0,3.0,0.0,0.0,54.0,0.0,4964,1,0,1,1,0,0,1,0,1,6.0,54.0,1,1
90065904102.0,90065904,900659041,9,9,27,2,Mujer,3.0,2,No tiene discapacidad,1,31.25,0.0,21.0,8.25,2.0,0.0,54.0,0.0,5006,1,0,1,1,1,0,1,0,1,31.25,54.0,1,1
90065904103.0,90065904,900659041,9,9,28,2,Mujer,3.0,2,No tiene discapacidad,1,28.75,0.0,22.25,3.5,3.0,0.0,36.0,0.0,5006,1,0,1,1,1,0,1,0,1,28.75,36.0,1,1
90065905102.0,90065905,900659051,9,9,53,2,Mujer,3.0,2,No tiene discapacidad,1,9.58333333333333,0.0,9.08333333333333,0.0,0.5,0.0,6.0,0.0,5004,1,0,1,0,1,0,1,0,1,9.58333333333333,6.0,1,1
